t_s,B_T,M_proj,S
0.0048754436241741795,3.1660281863558954e-05,0.2585881967876438,0.25883660410207665
0.009750887248348359,6.332056372711791e-05,0.2598709404774293,0.26009910986643137
0.014626330872522538,9.498084559067685e-05,0.2613828483675861,0.2615914412696223
0.019501774496696718,0.00012664112745423581,0.2631175296397524,0.2633073968549364
0.024377218120870896,0.00015830140931779473,0.26507474659120106,0.26524678408001884
0.029252661745045077,0.0001899616911813537,0.2672538090524001,0.2674089551561807
0.03412810536921926,0.00022162197304491268,0.2696539118895431,0.26979313760307116
0.039003548993393436,0.00025328225490847163,0.2722741157184547,0.2723984154207082
0.043878992617567614,0.0002849425367720306,0.27511334659218556,0.2752237289396111
0.04875443624174179,0.00031660281863558947,0.27817039539962984,0.27826787446173595
0.053629879865915976,0.00034826310049914847,0.2814439180239923,0.28152950472028615
0.058505323490090154,0.0003799233823627074,0.2849324362503854,0.28500713014783097
0.06338076711426434,0.0004115836642262664,0.2886343394497677,0.2886991209805145
0.06825621073843852,0.00044324394608982536,0.292547887046372,0.2926037102073139
0.0731316543626127,0.00047490422795338426,0.2966712117574457,0.2967189973558318
0.07800709798678687,0.0005065645098169433,0.3010023235748715,0.30104295308724177
0.08288254161096105,0.0005382247916805021,0.30553911443866105,0.30557342455323844
0.08775798523513523,0.0005698850735440612,0.3102793635328669,0.31030814144757135
0.0926334288593094,0.0006015453554076201,0.31522074311567855,0.3152447226644668
0.09750887248348358,0.0006332056372711789,0.3203608247778457,0.32038068345649384
0.10238431610765777,0.000664865919134738,0.3256970860076035,0.32571344296578436
0.10725975973183195,0.0006965262009982969,0.33122691692642003,0.33124033198557234
0.11213520335600613,0.000728186482861856,0.3369476270485109,0.336958600794315
0.11701064698018031,0.0007598467647254148,0.342856451908525,0.34286542689276117
0.12188609060435449,0.0007915070465889738,0.3489505593962935,0.34895792246566143
0.12676153422852868,0.0008231673284525328,0.35522705563522117,0.35523314138476153
0.13163697785270284,0.0008548276103160917,0.3616829902418263,0.36168808556851495
0.13651242147687703,0.0008864878921796507,0.36831536080805977,0.36831971051671625
0.1413878651010512,0.0009181481740432095,0.3751211164552318,0.3751249298449559
0.1462633087252254,0.0009498084559067685,0.3820971603184245,0.3821006186542526
0.15113875234939955,0.0009814687377703273,0.3892403508328755,0.38924361558509296
0.15601419597357374,0.0010131290196338865,0.3965475017086173,0.396550723421937
0.16088963959774794,0.0010447893014974455,0.40401538049622043,0.4040187081334533
0.1657650832219221,0.0010764495833610042,0.4116407056643531,0.41164429625467447
0.1706405268460963,0.0011081098652245634,0.4194201421285435,0.4194241705392209
0.17551597047027045,0.0011397701470881223,0.4273502951895729,0.4273549638320824
0.18039141409444465,0.0011714304289516812,0.4354277028589018,0.4354332511355846
0.1852668577186188,0.0012030907108152402,0.44364882656714677,0.44365553986268275
0.190142301342793,0.0012347509926787991,0.4520100402697051,0.45201825829239656
0.19501774496696717,0.0012664112745423579,0.4605076179811729,0.46051774226204917
0.19989318859114136,0.001298071556405917,0.469137719787425,0.4691502201502887
0.20476863221531555,0.001329731838269476,0.47789637640154936,0.47791179622425983
0.2096440758394897,0.001361392120133035,0.48677947234786095,0.4867984324445252
0.2145195194636639,0.0013930524019965939,0.4957827278777718,0.49580592884348834
0.21939496308783807,0.0014247126838601528,0.5049016797432407,0.5049299026182167
0.22427040671201226,0.001456372965723712,0.5141316609788268,0.5141657661078511
0.22914585033618642,0.0014880332475872705,0.523467779872841,0.5235087038601551
0.23402129396036062,0.0015196935294508297,0.5329048983424182,0.5329536490318666
0.2388967375845348,0.0015513538113143886,0.5424376099668007,0.5424952594135415
0.24377218120870897,0.0015830140931779476,0.5520602179775655,0.5521278934210314
0.24864762483288316,0.0016146743750415067,0.5617667135531896,0.5618455864514097
0.25352306845705735,0.0016463346569050657,0.571550754816715,0.5716420280589108
0.2583985120812315,0.0016779949387686242,0.5814056469871078,0.5815105404632973
0.2632739557054057,0.0017096552206321833,0.5913243241842248,0.5914440589552181
0.2681493993295799,0.0017413155024957423,0.6012993334304446,0.6014351148061239
0.27302484295375407,0.0017729757843593015,0.6113228214249871,0.6114758213194649
0.27790028657792826,0.0018046360662228604,0.6213865246855851,0.6215578636705793
0.2827757302021024,0.001836296348086419,0.6314817636527165,0.6316724931709602
0.2876511738262766,0.0018679566299499783,0.6415994413310898,0.6418105265556855
0.2925266174504508,0.001899616911813537,0.6517300469998184,0.6519623508296826
0.29740206107462497,0.0019312771936770962,0.6618636654566863,0.6621179341201352
0.3022775046987991,0.0019629374755406547,0.6719899921749352,0.6722668428719815
0.3071529483229733,0.001994597757404214,0.682098354646685,0.6823982655962748
0.3120283919471475,0.002026258039267773,0.6921777400705621,0.6925010432440165
0.3169038355713217,0.0020579183211313318,0.7022168294182687,0.7025637061384604
0.32177927919549587,0.002089578602994891,0.7122040377917551,0.7125745172642891
0.32665472281967,0.0021212388848584496,0.7221275608646349,0.7225215215887345
0.3315301664438442,0.0021528991667220084,0.7319754270923412,0.732392600982102
0.3364056100680184,0.0021845594485855675,0.7417355552771606,0.7421755342151652
0.3412810536921926,0.0022162197304491267,0.7513958169866721,0.7518580614381479
0.3461564973163667,0.0022478800123126854,0.7609441032456602,0.7614279524880627
0.3510319409405409,0.0022795402941762446,0.7703683948499491,0.7708730783245535
0.3559073845647151,0.0023112005760398033,0.7796568355837209,0.7801814848555464
0.3607828281888893,0.0023428608579033625,0.788797807558901,0.789341468380511
0.3656582718130635,0.0023745211397669212,0.7977800078371696,0.7983416518501955
0.3705337154372376,0.0024061814216304804,0.8065925254451605,0.8071710611185706
0.3754091590614118,0.002437841703494039,0.8152249178559947,0.8158192003481314
0.380284602685586,0.0024695019853575983,0.8236672859904357,0.8242761257268252
0.3851600463097602,0.0025011622672211574,0.8319103467923763,0.8325325166660557
0.39003548993393433,0.0025328225490847157,0.8399455024573226,0.8405797436745519
0.3949109335581085,0.002564482830948275,0.8477649054366045,0.8484099321395157
0.3997863771822827,0.002596143112811834,0.855361518398099,0.856016021288505
0.4046618208064569,0.002627803394675393,0.8627291683874669,0.8633918176451346
0.4095372644306311,0.002659463676538952,0.8698625944925531,0.8705320423209963
0.41441270805480523,0.0026911239584025107,0.8767574883595868,0.8774323714995845
0.4192881516789794,0.00272278424026607,0.8834105269388796,0.8840894694641234
0.4241635953031536,0.0027544445221296286,0.8898193968508686,0.8905010135040745
0.4290390389273278,0.0027861048039931877,0.8959828097667482,0.8966657100137119
0.433914482551502,0.002817765085856747,0.9019005082011221,0.9025833010823257
0.43878992617567614,0.0028494253677203056,0.9075732611271521,0.9082545608808328
0.44366536979985033,0.0028500375504161356,0.9130028488547014,0.9136812811815923
0.4485408134240245,0.002818377268552577,0.9181348037559759,0.9188092337957453
0.4534162570481987,0.0027867169866890177,0.922929124627902,0.923598690392895
0.45829170067237285,0.002755056704825459,0.9274107600709444,0.928074656458214
0.46316714429654704,0.0027233964229619,0.9316003477695053,0.9322578381128632
0.46804258792072123,0.002691736141098341,0.9355177914225441,0.9361682045798317
0.4729180315448954,0.002660075859234782,0.9391820272038209,0.9398247544657792
0.4777934751690696,0.002628415577371223,0.942611002221559,0.9432454933362309
0.48266891879324375,0.0025967552955076644,0.9458216527714299,0.9464474113196112
0.48754436241741794,0.0025650950136441053,0.9488298926083656,0.9494464709603541
0.49241980604159213,0.002533434731780546,0.951650609956238,0.952257604066022
0.4972952496657663,0.0025017744499169874,0.9542976727429113,0.9548947170384139
0.5021706932899405,0.002470114168053428,0.9567839416463029,0.9573707042587264
0.5070461369141147,0.002438453886189869,0.9591212906267425,0.959697469171066
0.5119215805382888,0.0024067936043263107,0.9613206346549406,0.9618859527304409
0.516797024162463,0.002375133322462752,0.9633919643198459,0.9639461688476281
0.5216724677866372,0.0023434730405991924,0.9653443869181373,0.9658872463758225
0.5265479114108114,0.0023118127587356337,0.9671861734955388,0.967717477051224
0.5314233550349856,0.0022801524768720745,0.9689248111440948,0.9694443686362374
0.5362987986591597,0.002248492195008516,0.9705670596780673,0.9710747023385548
0.5411742422833339,0.002216831913144957,0.9721190116358763,0.972614593413181
0.5460496859075081,0.0021851716312813975,0.9735861544080677,0.9740695537184777
0.5509251295316823,0.0021535113494178387,0.9749734331909562,0.9754445549097586
0.5558005731558565,0.0021218510675542796,0.9762853134266303,0.9767440909283241
0.5606760167800307,0.002090190785690721,0.9775258414204103,0.9779722384868499
0.5655514604042048,0.0020585305038271625,0.9786987019270015,0.9791327143632668
0.570426904028379,0.002026870221963603,0.9798072716597791,0.9802289284871328
0.5753023476525532,0.0019952099401000438,0.9808546678908016,0.9812640320214026
0.5801777912767273,0.0019635496582364855,0.9818437915549291,0.9822409598909272
0.5850532349009016,0.001931889376372926,0.9827773645303592,0.9831624674675603
0.5899286785250757,0.0019002290945093676,0.9836579610207702,0.9840311613716076
0.5948041221492499,0.0018685688126458078,0.9844880331942507,0.9848495245742925
0.5996795657734241,0.0018369085307822493,0.9852699314283245,0.9856199361736345
0.6045550093975982,0.0018052482489186905,0.9860059196603822,0.9863446863591202
0.6094304530217725,0.0017735879670551314,0.9866981864453075,0.9870259871760272
0.6143058966459466,0.0017419276851915729,0.987348852377997,0.9876659797497684
0.6191813402701208,0.001710267403328013,0.9879599745523037,0.9882667386389723
0.624056783894295,0.0016786071214644545,0.9885335487065555,0.9888302739603594
0.6289322275184691,0.0016469468396008958,0.989071509657383,0.9893585318770051
0.6338076711426434,0.0016152865577373366,0.9895757305565368,0.9898533939726767
0.6386831147668175,0.0015836262758737777,0.990048021427616,0.9903166759563883
0.6435585583909917,0.0015519659940102183,0.9904901273579745,0.990750126059738
0.6484340020151659,0.0015203057121466596,0.9909037266409727,0.9911554234102654
0.65330944563934,0.001488645430283101,0.9912904290892608,0.9915341765907671
0.6581848892635143,0.001456985148419542,0.9916517746734756,0.9918879225297108
0.6630603328876884,0.001425324866555983,0.9919892325840829,0.992218125812819
0.6679357765118626,0.0013936645846924238,0.9923042007675259,0.9925261784609319
0.6728112201360368,0.0013620043028288648,0.9925980059510745,0.9928134001839792
0.6776866637602109,0.0013303440209653063,0.9928719041430193,0.993081039094502
0.6825621073843852,0.0012986837391017467,0.9931270815750538,0.9933302728455284
0.6874375510085593,0.0012670234572381882,0.9933646560406062,0.9935622101455046
0.6923129946327334,0.0012353631753746297,0.9935856785752917,0.993777892596177
0.6971884382569077,0.00120370289351107,0.9937911354223782,0.9939782967966497
0.7020638818810818,0.0011720426116475116,0.9939819502261394,0.9941643366572782
0.7069393255052561,0.001140382329783952,0.9941589863982969,0.994336865869704
0.7118147691294302,0.0011087220479203935,0.9943230496066803,0.9944966804834641
0.7166902127536043,0.0010770617660568348,0.9944748903401094,0.9946445215445949
0.7215656563777786,0.0010454014841932754,0.9946152065089103,0.9947810777571042
0.7264411000019527,0.0010137412023297166,0.9947446460459821,0.9949069881336776
0.731316543626127,0.0009820809204661573,0.9948638094787519,0.9950228446073486
0.7361919872503011,0.0009504206386025986,0.9949732524474454,0.9951291945808843
0.7410674308744752,0.00091876035673904,0.995073488149797,0.9952265433952266
0.7459428744986495,0.0008871000748754805,0.995164989696533,0.9953153567024576
0.7508183181228236,0.0008554397930119219,0.99524819236568,0.9953960627323386
0.7556937617469979,0.0008237795111483624,0.9953234957469661,0.9954690544446112
0.760569205371172,0.0007921192292848038,0.9953912657703182,0.9955346915618611
0.7654446489953461,0.0007604589474212453,0.9954518366147547,0.9955933024799619
0.7703200926195204,0.0007287986655576857,0.9955055124958624,0.9956451860549007
0.7751955362436945,0.0006971383836941272,0.9955525693315687,0.995690613266241
0.7800709798678687,0.0006654781018305686,0.9955932562871191,0.9957298287586062
0.7849464234920429,0.0006338178199670091,0.9956277972011127,0.9957630522634257
0.789821867116217,0.0006021575381034504,0.9956563918951081,0.9957904799038226
0.7946973107403913,0.000570497256239891,0.995679217369821,0.9958122853859424
0.7995727543645654,0.0005388369743763323,0.995696428891218,0.995828621080295
0.8044481979887396,0.0005071766925127738,0.9957081609700039,0.9958396189968217
0.8093236416129138,0.0004755164106492143,0.9957145282380223,0.9958453916573922
0.814199085237088,0.0004438561287856557,0.9957156262250565,0.9958460328693867
0.8190745288612622,0.00041219584692209617,0.9957115320393813,0.9958416184038454
0.8239499724854363,0.0003805355650585376,0.9957023049552234,0.9958322065814775
0.8288254161096105,0.000348875283194979,0.9956879869100463,0.9958178387695441
0.8337008597337847,0.0003172150013314195,0.995668602914283,0.9957985397923472
0.8385763033579589,0.0002855547194678609,0.9956441613758353,0.9957743182577284
0.8434517469821331,0.0002538944376043014,0.9956146543412961,0.9957451668016226
0.8483271906063072,0.00022223415574074279,0.9955800576555014,0.995711062252358
0.8532026342304814,0.00019057387387718422,0.9955403310406322,0.9956719657160001
0.8580780778546556,0.0001589135920136247,0.9954954180956844,0.9956278225836452
0.8629535214788298,0.0001272533101500661,0.9954452462167277,0.9955785624611663
0.867828965103004,9.559302828650659e-05,0.9953897264379462,0.9955240990214905
0.8727044087271781,6.393274642294801e-05,0.9953287531930257,0.9954643297790723
0.8775798523513523,3.2272464559389437e-05,0.9952622039960175,0.9953991357857825
0.8824552959755265,6.12182695829909e-07,0.995189939040345,0.9953283812469927
0.8873307395997007,-3.104809916772877e-05,0.9951118007141656,0.9952519130561774
0.8922061832238748,-6.270838103128744e-05,0.995027613029814,0.9951695602458858
0.897081626848049,-9.436866289484683e-05,0.9949371809645656,0.9950811333524499
0.9019570704722232,-0.0001260289447584055,0.994840289709441,0.9949864236913035
0.9068325140963974,-0.0001576892266219649,0.9947367038222481,0.9948852025392526
0.9117079577205716,-0.00018934950848552358,0.9946261662805036,0.9947772202195154
0.9165834013447457,-0.00022100979034908223,0.9945083974293067,0.9946622050847835
0.9214588449689199,-0.0002526700722126416,0.994383093818629,0.9945398623929614
0.9263342885930941,-0.0002843303540762003,0.9942499269238654,0.9944098730696416
0.9312097322172683,-0.0003159906359397597,0.994108541742827,0.9942718923507199
0.9360851758414425,-0.00034765091780331834,0.9939585552616733,0.9941255482978862
0.9409606194656166,-0.00037931119966687707,0.9937995547815447,0.9939704401790136
0.9458360630897908,-0.0004109714815304364,0.9936310960969132,0.9938061367047272
0.950711506713965,-0.00044263176339399507,0.9934527015158553,0.9936321741116486
0.9555869503381392,-0.00047429204525755445,0.9932638577116188,0.9934480540819944
0.9604623939623134,-0.0005059523271211131,0.9930640133939882,0.99325324148834
0.9653378375864875,-0.0005376126089846719,0.9928525767880175,0.9930471619514607
0.9702132812106617,-0.0005692728908482312,0.9926289129067675,0.9928291991982195
0.9750887248348359,-0.0006009331727117899,0.9923923406036694,0.992598692205484
0.9799641684590101,-0.0006325934545753493,0.9921421293891313,0.9923549321150389
0.9848396120831843,-0.000664253736438908,0.991877495994927,0.9920971589034067
0.9897150557073584,-0.0006959140183024666,0.991597600668843,0.9918245577893965
0.9945904993315327,-0.0007275743001660261,0.9913015431809513,0.9915362553611133
0.9994659429557068,-0.0007592345820295846,0.9909883585217806,0.9912313154030225
1.004341386579881,-0.0007908948638931433,0.9906570122715601,0.9909087344025544
1.0092168302040552,-0.0008225551457567027,0.9903063956186481,0.990567436714634
1.0140922738282294,-0.0008542154276202621,0.9899353200042316,0.9902062693614315
1.0189677174524034,-0.00088587570948382,0.989542511369446,0.9898239964436315
1.0238431610765777,-0.0009175359913473794,0.9891266039802068,0.9894192931385767
1.028718604700752,-0.0009491962732109388,0.9886861338043663,0.9889907392598294
1.033594048324926,-0.0009808565550744968,0.9882195314152843,0.9885368123520581
1.0384694919491002,-0.0010125168369380562,0.9877251143956416,0.988055880294687
1.0433449355732745,-0.0010441771188016155,0.9872010792153683,0.9875461933876074
1.0482203791974485,-0.0010758374006651736,0.9866454925579647,0.9870058758923823
1.0530958228216227,-0.001107497682528733,0.9860562820703876,0.9864329170029672
1.057971266445797,-0.0011391579643922924,0.9854312265131036,0.9858251612210391
1.0628467100699712,-0.0011708182462558518,0.9847679452890191,0.985180298112712
1.0677221536941452,-0.0012024785281194096,0.9840638873328913,0.9844958514258126
1.0725975973183195,-0.001234138809982969,0.9833163193466357,0.9837691675501352
1.0774730409424937,-0.0012657990918465284,0.9825223133708143,0.9829974033073291
1.0823484845666678,-0.0012974593737100865,0.9816787336886945,0.982177513062425
1.087223928190842,-0.0013291196555736459,0.9807822230667166,0.9813062351556644
1.0920993718150163,-0.0013607799374372052,0.9798291883442168,0.9803800776614094
1.0969748154391903,-0.001392440219300763,0.9788157853959351,0.9793953034906125
1.1018502590633645,-0.0014241005011643225,0.9777379035033428,0.9783479148648293
1.1067257026875388,-0.001455760783027882,0.9765911491852592,0.9772336372031268
